113,10
112,8
111,6
110,4
108,3
109,5
110,7
111,9
112,11
113,13
114,15
115,17
116,19
117,21
118,23
119,21
120,23
121,25
122,27
123,29
124,31
126,30
127,32
128,34
129,36
130,38
131,40
132,42
133,44
134,46
132,45
131,43
130,41
129,39
128,37
127,35
126,33
125,31
124,29
122,28
123,30
124,32
125,34
126,36
127,34
128,36
129,38
130,40
131,42
132,44
133,46
134,48
132,47
131,45
130,43
129,41
128,39
127,37
126,35
125,33
123,32
122,30
121,28
120,26
119,24
118,22
117,20
116,18
115,16
114,14
113,12
112,10
111,8
110,6
109,4
107,3
106,1
104,0
105,2
106,4
108,5
109,7
110,9
111,11
112,13
113,15
114,17
115,19
116,21
117,23
118,25
119,27
120,29
121,31
122,33
124,34
125,32
123,31
121,30
120,28
119,26
118,24
117,22
116,20
115,18
114,16
113,14
112,12
111,10
110,8
109,6
108,4
107,6
108,8
109,10
110,12
111,14
112,16
113,18
114,20
115,22
116,24
117,26
119,25
120,27
121,29
122,31
123,33
124,35
126,34
127,36
128,38
129,40
130,42
131,44
132,46
133,48
134,50
132,49
131,47
130,45
129,43
128,41
127,39
126,37
125,35
124,33
122,32
123,34
124,36
125,38
126,40
127,38
128,40
129,42
130,44
131,46
132,48
133,50
134,52
132,51
131,49
130,47
129,45
128,43
127,41
126,39
125,37
123,36
122,34
121,32
120,30
119,28
118,26
117,24
116,22
115,20
114,18
113,16
112,14
111,12
110,10
109,8
108,6
107,4
106,2
104,1
102,0
101,2
100,0
102,1
103,3
105,4
107,5
106,3
104,2
103,0
105,1
104,3
105,5
106,7
107,9
108,7
109,9
110,11
111,13
112,15
113,17
114,19
115,21
116,23
117,25
118,27
119,29
120,31
121,33
122,35
123,37
125,36
126,38
127,40
128,42
129,44
130,46
131,48
132,50
133,52
134,54
132,53
131,51
130,49
129,47
128,45
127,43
126,41
125,39
124,37
123,35
121,34
120,32
119,30
118,28
116,27
115,25
114,23
113,21
112,19
111,17
110,15
109,13
108,11
106,10
107,8
106,6
104,5
105,3
106,5
107,7
108,9
109,11
110,13
111,15
112,17
113,19
114,21
115,23
116,25
117,27
118,29
119,31
120,33
121,35
119,34
118,32
117,30
116,28
115,26
114,24
113,22
112,20
111,18
110,16
109,14
108,12
107,10
106,8
105,6
104,4
103,2
101,1
99,0
100,2
102,3
103,5
104,7
105,9
106,11
108,10
109,12
110,14
111,16
112,18
113,20
114,22
115,24
116,26
117,28
118,30
119,32
120,34
121,36
119,35
118,33
117,31
116,29
115,27
114,25
113,23
112,21
111,19
110,17
109,15
108,13
107,11
106,9
105,7
103,6
102,4
100,3
102,2
103,4
104,6
105,8
103,7
102,5
101,3
100,1
98,0
99,2
100,4
101,6
102,8
104,9
105,11
107,12
108,14
109,16
110,18
111,20
112,22
113,24
114,26
112,25
111,23
110,21
109,19
108,17
107,15
106,13
104,12
103,10
104,8
105,10
106,12
107,14
108,16
109,18
110,20
111,22
112,24
113,26
114,28
115,30
117,29
118,31
119,33
117,32
116,30
115,28
113,27
114,29
115,31
116,33
118,34
120,35
122,36
123,38
124,40
125,42
126,44
127,42
128,44
129,46
130,48
131,50
132,52
133,54
134,56
132,55
131,53
130,51
129,49
128,47
127,45
126,43
125,41
124,39
122,38
120,37
118,36
117,34
116,32
114,31
115,29
114,27
113,25
112,23
111,21
110,19
109,17
108,15
107,13
105,14
106,16
107,18
108,20
109,22
110,24
111,26
112,28
113,30
114,32
116,31
117,33
115,32
114,30
113,28
112,26
111,24
110,22
109,20
108,18
107,16
106,14
105,12
104,10
103,8
102,6
101,4
99,3
98,1
96,0
97,2
98,4
100,5
101,7
102,9
103,11
104,13
105,15
106,17
107,19
108,21
109,23
110,25
111,27
112,29
113,31
114,33
116,34
118,35
120,36
122,37
124,38
125,40
126,42
127,44
128,46
129,48
130,50
131,52
132,54
133,56
134,58
132,57
131,55
130,53
129,51
128,49
127,47
126,45
125,43
124,41
123,39
121,38
122,40
123,42
124,44
125,46
126,48
127,46
128,48
129,50
130,52
131,54
132,56
133,58
134,60
132,59
131,57
130,55
129,53
128,51
127,49
126,47
125,45
124,43
123,41
122,39
121,37
119,36
120,38
121,40
122,42
123,40
124,42
125,44
126,46
127,48
128,50
129,52
130,54
131,56
132,58
133,60
134,62
132,61
131,59
130,57
129,55
128,53
127,51
126,49
125,47
124,45
123,43
122,41
121,39
119,38
120,40
121,42
122,44
123,46
124,48
125,50
126,52
127,50
128,52
129,54
130,56
131,58
132,60
133,62
134,64
132,63
131,61
130,59
129,57
128,55
127,53
126,51
125,49
124,47
123,45
122,43
121,41
120,39
119,37
117,36
118,38
119,40
120,42
121,44
122,46
123,44
124,46
125,48
126,50
127,52
128,54
129,56
130,58
131,60
132,62
133,64
134,66
132,65
131,63
130,61
129,59
128,57
127,55
126,53
125,51
124,49
123,47
122,45
121,43
120,41
119,39
118,37
117,35
115,34
116,36
117,38
118,40
119,42
120,44
121,46
122,48
123,50
124,52
125,54
126,56
127,54
128,56
129,58
130,60
131,62
132,64
133,66
134,68
132,67
131,65
130,63
129,61
128,59
127,57
126,55
125,53
124,51
123,49
122,47
121,45
120,43
119,41
118,39
117,37
116,35
115,33
113,32
112,30
111,28
113,29
112,27
111,25
110,23
109,21
108,19
107,17
106,15
105,13
104,11
103,9
102,7
101,5
99,6
100,8
101,10
102,12
103,14
104,16
105,18
106,20
107,22
108,24
109,26
110,28
111,30
112,32
113,34
115,35
116,37
117,39
118,41
119,43
120,45
118,44
117,42
116,40
115,38
114,36
112,35
114,34
115,36
116,38
117,40
118,42
119,44
120,46
121,48
122,50
123,48
124,50
125,52
126,54
127,56
128,58
129,60
130,62
131,64
132,66
133,68
134,70
132,69
131,67
130,65
129,63
128,61
127,59
126,57
125,55
124,53
123,51
122,49
121,47
119,46
120,48
121,50
122,52
123,54
124,56
125,58
126,60
127,58
128,60
129,62
130,64
131,66
132,68
133,70
134,72
132,71
131,69
130,67
129,65
128,63
127,61
126,59
125,57
124,55
123,53
122,51
121,49
120,47
119,45
118,43
117,41
116,39
115,37
114,35
113,33
112,31
111,29
110,27
109,25
108,23
107,21
106,19
105,17
104,15
103,13
102,11
101,9
100,7
99,5
98,3
97,1
95,0
96,2
94,1
92,0
93,2
94,0
96,1
98,2
99,4
100,6
101,8
102,10
103,12
104,14
105,16
106,18
107,20
108,22
109,24
110,26
108,25
107,23
106,21
105,19
104,17
103,15
102,13
101,11
100,9
99,7
98,5
97,3
95,2
96,4
97,6
98,8
99,10
100,12
101,14
102,16
103,18
104,20
105,22
106,24
107,26
109,27
110,29
111,31
112,33
113,35
114,37
115,39
116,41
117,43
118,45
119,47
120,49
118,48
117,46
116,44
115,42
114,40
113,38
112,36
111,34
110,32
109,30
108,28
106,27
107,25
106,23
105,21
104,19
103,17
102,15
101,13
100,11
99,9
98,7
97,5
96,3
94,2
95,4
96,6
97,4
95,3
96,5
98,6
99,8
100,10
101,12
102,14
103,16
104,18
105,20
106,22
107,24
108,26
109,28
110,30
111,32
112,34
113,36
114,38
115,40
116,42
117,44
118,46
119,48
120,50
121,52
122,54
123,52
124,54
125,56
126,58
127,60
128,62
129,64
130,66
131,68
132,70
133,72
134,74
132,73
131,71
130,69
129,67
128,65
127,63
126,61
125,59
124,57
123,55
122,53
121,51
119,50
120,52
121,54
122,56
123,58
124,60
125,62
126,64
127,62
128,64
129,66
130,68
131,70
132,72
133,74
134,76
132,75
131,73
130,71
129,69
128,67
127,65
126,63
125,61
124,59
123,57
122,55
121,53
120,51
119,49
118,47
117,45
116,43
115,41
114,39
113,37
111,36
110,34
109,32
111,33
110,31
109,29
108,27
107,29
108,31
109,33
110,35
111,37
112,39
113,41
114,43
115,45
116,47
117,49
118,51
119,53
120,55
121,57
123,56
124,58
125,60
126,62
127,64
128,66
129,68
130,70
131,72
132,74
133,76
134,78
132,77
131,75
130,73
129,71
128,69
127,67
126,65
125,63
124,61
123,59
122,57
121,55
120,53
119,51
118,49
117,47
116,45
115,43
114,41
113,39
112,37
111,35
110,33
109,31
108,29
107,27
106,25
105,23
104,21
103,19
102,17
101,15
100,13
99,11
98,9
97,7
95,6
94,4
92,3
93,1
91,0
90,2
92,1
90,0
88,1
86,0
85,2
84,0
86,1
88,0
90,1
92,2
94,3
95,5
96,7
97,9
98,11
99,13
100,15
101,17
102,19
103,21
104,23
105,25
103,24
104,22
103,20
102,18
101,16
100,14
99,12
98,10
97,8
95,7
94,5
93,3
91,2
92,4
93,6
94,8
96,9
97,11
98,13
99,15
100,17
101,19
102,21
103,23
105,24
106,26
107,28
108,30
106,29
105,27
104,25
102,24
103,22
102,20
101,18
100,16
99,14
98,12
97,10
96,8
95,10
96,12
97,14
98,16
99,18
100,20
101,22
99,21
100,19
99,17
98,15
97,13
96,11
95,9
94,7
93,5
91,4
89,3
87,2
89,1
87,0
88,2
90,3
91,5
93,4
94,6
95,8
96,10
97,12
98,14
99,16
100,18
101,20
102,22
100,23
101,21
99,20
98,18
97,16
96,14
95,12
94,10
93,8
92,6
90,5
91,3
89,2
88,4
86,3
85,1
83,0
84,2
82,1
80,0
81,2
82,0
84,1
86,2
88,3
90,4
92,5
93,7
94,9
95,11
96,13
97,15
98,17
99,19
100,21
101,23
99,22
98,20
97,18
96,16
95,14
94,12
93,10
92,8
91,6
89,5
90,7
91,9
92,7
93,9
94,11
95,13
96,15
97,17
98,19
96,18
95,16
94,14
93,12
92,10
91,8
90,6
89,4
87,3
88,5
89,7
90,9
91,7
92,9
93,11
94,13
95,15
96,17
97,19
95,18
94,16
93,14
92,12
91,10
90,8
89,6
87,5
88,7
89,9
90,11
91,13
92,11
93,13
94,15
95,17
96,19
97,21
95,20
94,18
93,16
92,14
91,12
90,10
89,8
88,6
87,4
85,3
86,5
87,7
88,9
89,11
90,13
91,11
92,13
93,15
94,17
92,16
91,14
90,12
89,10
88,8
87,6
86,4
84,3
85,5
86,7
87,9
88,11
89,13
90,15
91,17
92,15
93,17
91,16
90,14
89,12
88,10
87,8
86,6
85,4
83,3
84,5
85,7
86,9
87,11
88,13
89,15
90,17
91,15
92,17
93,19
91,18
90,16
89,14
88,12
87,10
86,8
85,6
84,4
83,2
81,1
79,0
80,2
82,3
83,5
84,7
85,9
86,11
87,13
88,15
89,17
90,19
92,18
94,19
96,20
98,21
100,22
102,23
104,24
105,26
106,28
107,30
108,32
109,34
110,36
111,38
112,40
113,42
114,44
115,46
116,48
117,50
118,52
119,54
120,56
121,58
122,60
123,62
124,64
125,66
126,68
127,66
128,68
129,70
130,72
131,74
132,76
133,78
134,80
132,79
131,77
130,75
129,73
128,71
127,69
126,67
125,65
124,63
123,61
122,59
120,58
121,56
120,54
119,52
118,50
117,48
116,46
115,44
114,42
113,40
112,38
110,37
109,35
108,33
107,31
105,30
104,28
103,26
101,25
99,24
98,22
97,20
95,19
93,18
92,20
94,21
96,22
98,23
100,24
102,25
104,26
105,28
106,30
107,32
108,34
109,36
110,38
111,40
112,42
113,44
114,46
115,48
116,50
117,52
118,54
119,56
117,55
118,53
117,51
116,49
115,47
114,45
113,43
112,41
111,39
109,38
108,36
107,34
106,32
104,31
105,29
104,27
103,25
101,24
102,26
103,28
101,27
100,25
99,23
97,22
98,24
99,26
97,25
96,23
95,21
93,20
91,19
89,18
88,16
87,14
86,12
85,10
84,8
83,6
82,4
80,3
82,2
83,4
84,6
85,8
86,10
87,12
88,14
89,16
87,15
86,13
85,11
84,9
83,7
82,5
81,3
80,1
78,0
79,2
80,4
81,6
82,8
83,10
84,12
85,14
86,16
88,17
90,18
92,19
94,20
96,21
97,23
95,22
93,21
91,20
89,19
87,18
88,20
90,21
92,22
94,23
96,24
98,25
100,26
102,27
103,29
101,28
103,27
104,29
105,31
106,33
107,35
108,37
109,39
110,41
111,43
112,45
113,47
114,49
115,51
116,53
114,52
115,50
114,48
113,46
112,44
111,42
110,40
108,39
109,37
108,35
107,33
106,31
104,30
105,32
106,34
107,36
105,35
104,33
103,31
102,29
100,28
101,26
102,28
103,30
104,32
105,34
106,36
107,38
108,40
110,39
111,41
112,43
113,45
114,47
115,49
116,51
117,53
118,55
119,57
120,59
122,58
123,60
124,62
125,64
126,66
127,68
128,70
129,72
130,74
131,76
132,78
133,80
134,82
132,81
131,79
130,77
129,75
128,73
127,71
126,69
125,67
124,65
123,63
122,61
121,59
120,57
119,55
118,57
119,59
121,60
122,62
123,64
124,66
125,68
126,70
127,72
128,74
129,76
130,78
131,80
132,82
133,84
134,86
133,88
134,90
133,92
134,94
133,96
134,98
133,100
134,102
133,104
134,106
133,108
134,110
133,112
134,114
133,116
134,118
133,120
134,122
133,124
134,126
133,128
134,130
132,129
134,128
132,127
131,129
133,130
134,132
133,134
132,132
130,133
128,134
127,132
129,131
131,130
130,132
132,131
131,133
129,134
127,133
125,134
126,132
128,131
130,130
129,132
131,131
130,129
132,128
133,126
134,124
132,125
131,127
129,128
128,130
130,131
128,132
126,133
124,134
123,132
125,131
127,130
129,129
131,128
132,126
130,127
131,125
132,123
130,124
131,126
130,128
129,130
127,131
125,132
123,133
121,134
122,132
124,131
126,130
128,129
129,127
127,128
128,126
130,125
132,124
133,122
134,120
132,121
131,123
129,124
130,126
131,124
132,122
130,123
129,125
128,127
127,129
126,131
124,132
122,133
120,134
119,132
121,131
123,130
125,129
126,127
128,128
129,126
127,125
128,123
130,122
131,120
132,118
131,116
132,114
131,112
132,110
131,108
132,106
131,104
132,102
131,100
132,98
131,96
132,94
131,92
132,90
131,88
132,86
131,84
130,82
132,83
134,84
132,85
131,83
133,82
131,81
129,80
128,78
130,79
132,80
130,81
129,79
131,78
129,77
127,76
126,74
128,75
130,76
128,77
127,75
129,74
127,73
125,72
124,70
126,71
128,72
127,70
125,69
124,67
123,65
122,63
121,61
119,60
118,58
117,56
116,54
115,52
114,50
113,48
112,46
111,44
110,42
109,40
108,38
106,37
107,39
108,41
109,43
110,45
111,47
112,49
113,51
114,53
116,52
117,54
118,56
119,58
120,60
121,62
122,64
123,66
124,68
125,70
126,72
127,74
128,76
129,78
130,80
131,82
132,84
133,86
134,88
132,89
131,87
130,85
129,83
128,81
127,79
126,77
125,75
126,73
125,71
124,73
123,71
124,69
123,67
122,65
121,63
120,61
118,60
117,58
116,56
115,54
113,53
114,51
113,49
112,47
111,45
110,43
109,41
107,40
106,38
105,36
107,37
106,35
105,33
103,32
102,30
100,29
99,27
97,26
99,25
100,27
101,29
102,31
103,33
104,35
105,37
106,39
104,38
103,36
104,34
102,33
101,31
99,30
98,28
96,27
95,25
97,24
98,26
99,28
100,30
101,32
102,34
100,33
102,32
101,30
99,31
98,29
97,27
96,25
95,23
93,22
94,24
95,26
96,28
98,27
99,29
100,31
98,30
97,28
96,26
95,24
94,22
92,21
93,23
94,25
95,27
96,29
94,28
93,26
92,24
91,22
90,20
88,19
87,17
86,15
85,13
84,11
83,9
82,7
81,5
79,4
78,2
76,1
74,0
73,2
72,0
74,1
76,0
78,1
77,3
75,2
77,1
75,0
76,2
78,3
79,5
81,4
82,6
83,8
84,10
85,12
86,14
87,16
88,18
86,17
85,15
84,13
83,11
82,9
81,7
80,5
79,3
77,2
78,4
79,6
80,8
81,10
82,12
83,14
84,16
85,18
87,19
89,20
91,21
92,23
93,25
94,27
95,29
97,30
98,32
96,31
97,29
95,28
94,26
93,24
91,23
92,25
93,27
91,26
90,24
89,22
87,21
86,19
85,17
84,15
83,13
82,11
81,9
80,7
78,6
77,4
75,3
76,5
74,4
76,3
77,5
78,7
80,6
81,8
82,10
83,12
84,14
85,16
86,18
84,17
83,15
82,13
81,11
80,9
79,7
78,5
76,4
77,6
78,8
79,10
80,12
81,14
82,16
83,18
85,19
87,20
89,21
90,23
91,25
92,27
93,29
95,30
97,31
99,32
101,33
103,34
104,36
105,38
106,40
107,42
108,44
109,42
110,44
111,46
112,48
113,50
111,49
112,51
110,50
111,48
110,46
109,44
108,42
106,41
105,39
104,37
103,35
101,34
100,32
98,31
99,33
97,32
96,30
94,29
95,31
93,30
92,28
90,27
92,26
91,24
90,22
88,21
89,23
90,25
88,24
87,22
86,20
84,19
83,17
82,15
81,13
80,11
79,9
77,8
76,6
75,4
74,2
72,1
70,0
69,2
68,0
70,1
71,3
73,4
75,5
74,3
72,2
71,0
73,1
72,3
70,2
68,1
66,0
64,1
62,0
60,1
58,0
56,1
54,0
52,1
50,0
48,1
46,0
44,1
42,0
40,1
38,0
36,1
35,3
37,2
36,4
34,3
33,5
32,7
31,9
30,11
29,13
28,15
27,17
26,19
25,21
24,23
23,25
22,27
21,29
20,31
19,33
18,35
17,37
16,39
15,41
14,43
13,45
12,47
11,49
10,51
9,53
8,55
7,57
6,59
5,61
4,63
3,65
1,66
0,68
2,67
4,66
5,64
6,62
7,60
8,58
9,56
10,54
11,52
12,50
13,48
14,46
15,44
16,42
17,40
18,38
19,36
20,34
21,32
22,30
23,28
24,26
25,24
26,22
27,20
28,18
29,16
30,14
31,12
32,10
33,8
34,6
35,4
36,2
38,1
40,0
41,2
39,3
37,4
35,5
36,3
37,1
39,0
38,2
40,3
41,1
43,0
42,2
41,4
40,2
38,3
39,5
37,6
38,4
39,2
37,3
36,5
35,7
34,5
33,7
32,9
31,11
30,13
29,15
28,17
27,19
26,21
25,23
24,25
23,27
22,29
21,31
20,33
19,35
18,37
17,39
16,41
15,43
14,45
13,47
12,49
11,51
10,53
9,55
8,57
7,59
6,61
5,63
4,65
2,66
1,68
0,70
2,69
3,67
5,66
6,64
7,62
8,60
9,58
10,56
11,54
12,52
13,50
14,48
15,46
16,44
17,42
18,40
19,38
20,36
21,34
22,32
23,30
24,28
25,26
26,24
27,22
28,20
29,18
30,16
31,14
32,12
33,10
34,8
35,6
37,5
36,7
35,9
34,7
33,9
32,11
31,13
30,15
29,17
28,19
27,21
26,23
25,25
24,27
23,29
22,31
21,33
20,35
19,37
18,39
17,41
16,43
15,45
14,47
13,49
12,51
11,53
10,55
9,57
8,59
7,61
6,63
5,65
4,67
2,68
1,70
0,72
2,71
3,69
5,68
6,66
7,64
8,62
9,60
10,58
11,56
12,54
13,52
14,50
15,48
16,46
17,44
18,42
19,40
20,38
21,36
22,34
23,32
24,30
25,28
26,26
27,24
28,22
29,20
30,18
31,16
32,14
33,12
34,10
35,8
36,6
38,5
37,7
36,9
35,11
34,9
33,11
32,13
31,15
30,17
29,19
28,21
27,23
26,25
25,27
24,29
23,31
22,33
21,35
20,37
19,39
18,41
17,43
16,45
15,47
14,49
13,51
12,53
11,55
10,57
9,59
8,61
7,63
6,65
5,67
3,68
2,70
1,72
0,74
2,73
3,71
4,69
6,68
7,66
8,64
9,62
10,60
11,58
12,56
13,54
14,52
15,50
16,48
17,46
18,44
19,42
20,40
21,38
22,36
23,34
24,32
25,30
26,28
27,26
28,24
29,22
30,20
31,18
32,16
33,14
34,12
35,10
36,8
38,7
37,9
36,11
35,13
34,11
33,13
32,15
31,17
30,19
29,21
28,23
27,25
26,27
25,29
24,31
23,33
22,35
21,37
20,39
19,41
18,43
17,45
16,47
15,49
14,51
13,53
12,55
11,57
10,59
9,61
8,63
7,65
6,67
4,68
3,70
2,72
1,74
0,76
2,75
3,73
4,71
5,69
7,68
6,70
5,72
4,70
3,72
2,74
1,76
0,78
2,77
3,75
4,73
5,71
6,69
7,67
8,65
9,63
10,61
11,59
12,57
13,55
14,53
15,51
16,49
17,47
18,45
19,43
20,41
21,39
22,37
23,35
24,33
25,31
26,29
27,27
28,25
29,23
30,21
31,19
32,17
33,15
34,13
36,12
37,10
38,8
39,6
40,4
42,3
41,5
39,4
38,6
37,8
36,10
35,12
34,14
33,16
32,18
31,20
30,22
29,24
28,26
27,28
26,30
25,32
24,34
23,36
22,38
21,40
20,42
19,44
18,46
17,48
16,50
15,52
14,54
13,56
12,58
11,60
10,62
9,64
8,66
10,65
11,63
12,61
13,59
14,57
15,55
16,53
17,51
18,49
19,47
20,45
21,43
22,41
23,39
24,37
25,35
26,33
27,31
28,29
29,27
30,25
31,23
32,21
33,19
34,17
35,15
36,13
37,11
38,9
39,7
40,5
41,3
42,1
44,0
45,2
43,3
42,5
40,6
39,8
38,10
37,12
36,14
34,15
33,17
32,19
31,21
30,23
29,25
28,27
27,29
26,31
25,33
24,35
23,37
22,39
21,41
20,43
19,45
18,47
17,49
16,51
15,53
14,55
13,57
12,59
11,61
10,63
9,65
8,67
7,69
5,70
4,72
3,74
2,76
1,78
0,80
2,79
3,77
4,75
5,73
6,71
8,70
7,72
6,74
5,76
4,74
3,76
2,78
1,80
0,82
2,81
3,79
4,77
5,75
6,73
7,71
8,69
9,67
10,69
8,68
7,70
6,72
5,74
4,76
3,78
2,80
1,82
0,84
2,83
3,81
4,79
5,77
6,75
7,73
8,71
9,69
10,67
11,65
9,66
10,64
11,62
12,60
13,58
14,56
15,54
16,52
17,50
18,48
19,46
20,44
21,42
22,40
23,38
24,36
25,34
26,32
27,30
28,28
29,26
30,24
31,22
32,20
33,18
34,16
35,14
37,13
38,11
39,9
40,7
42,6
43,4
44,2
46,1
48,0
49,2
47,3
45,4
46,2
47,0
45,1
43,2
42,4
44,3
43,5
41,6
40,8
39,10
38,12
37,14
36,16
35,18
34,20
33,22
32,24
31,26
30,28
29,30
28,32
27,34
26,36
25,38
24,40
23,42
22,44
21,46
20,48
19,50
18,52
17,54
16,56
15,58
14,60
13,62
12,64
11,66
10,68
9,70
8,72
7,74
6,76
5,78
4,80
3,82
2,84
1,86
0,88
1,90
0,92
1,94
2,96
3,98
4,100
6,101
8,102
10,103
12,104
14,105
16,106
18,107
20,108
22,109
24,110
26,111
28,112
30,113
32,114
34,115
36,116
38,117
40,118
42,119
44,120
46,121
48,122
50,123
52,124
51,126
53,127
55,128
57,129
59,130
61,131
62,133
64,134
63,132
62,130
61,132
59,131
58,129
60,130
62,131
63,133
65,134
64,132
66,133
68,134
67,132
65,131
63,130
61,129
59,128
57,127
55,126
53,125
52,123
50,124
48,123
46,122
44,121
42,120
40,119
38,118
36,117
35,115
33,114
31,113
29,112
27,111
25,110
23,109
21,108
19,107
17,106
15,105
13,104
11,103
10,101
8,100
6,99
4,98
3,100
2,98
4,99
6,100
8,101
10,102
12,103
14,104
16,105
18,106
20,107
22,108
24,109
26,110
28,111
29,113
31,114
33,115
35,116
37,117
39,118
41,119
43,120
45,121
47,122
49,123
48,121
50,122
49,120
47,121
45,120
43,119
41,118
39,117
37,116
36,114
34,113
32,112
30,111
28,110
26,109
24,108
22,107
20,106
18,105
16,104
14,103
12,102
11,100
9,101
7,100
5,99
4,97
6,98
8,99
10,100
11,102
13,103
15,104
17,105
19,106
21,107
23,108
25,109
27,110
29,111
31,112
33,113
35,114
37,115
39,116
41,117
43,118
45,119
47,120
49,121
51,122
53,123
52,125
54,126
56,127
58,128
60,129
59,127
57,128
55,127
54,125
56,126
55,124
57,125
58,127
59,129
61,130
63,131
65,132
67,133
69,134
70,132
68,131
66,132
64,131
66,130
64,129
62,128
60,127
58,126
56,125
54,124
53,122
51,123
49,122
51,121
50,119
48,120
46,119
44,118
42,117
40,116
38,115
37,113
36,115
34,114
32,113
30,112
29,110
27,109
25,108
23,107
21,106
19,105
17,104
15,103
13,102
11,101
9,100
7,99
5,98
3,97
1,96
0,94
2,95
4,96
6,97
8,98
10,99
12,100
14,101
16,102
18,103
20,104
22,105
24,106
26,107
28,108
30,109
31,111
33,112
35,113
37,114
38,116
40,117
42,118
44,119
46,120
45,118
47,119
46,117
48,118
47,116
46,118
44,117
42,116
40,115
38,114
36,113
34,112
32,111
30,110
28,109
26,108
24,107
22,106
20,105
18,104
16,103
14,102
12,101
11,99
9,98
7,97
5,96
3,95
2,93
4,94
3,96
5,97
7,98
9,99
8,97
6,96
4,95
2,94
1,92
0,90
2,91
3,93
5,94
7,95
9,96
10,98
12,99
13,101
15,102
17,103
19,104
21,105
23,106
25,107
27,108
29,109
31,110
33,111
35,112
34,110
32,109
30,108
28,107
26,106
24,105
22,104
20,103
18,102
16,101
14,100
13,98
11,97
10,95
9,97
7,96
5,95
3,94
2,92
4,93
6,94
8,95
10,96
11,98
13,99
15,100
17,101
19,102
21,103
23,104
25,105
27,106
29,107
31,108
32,110
34,111
36,112
38,113
39,115
41,116
43,117
42,115
40,114
39,112
37,111
35,110
33,109
32,107
31,109
29,108
27,107
25,106
23,105
21,104
19,103
17,102
15,101
13,100
15,99
17,100
19,101
21,102
23,103
25,104
27,105
29,106
31,107
33,108
35,109
33,110
35,111
37,112
39,113
41,114
43,115
45,116
47,117
48,119
50,120
52,121
54,122
53,124
55,125
57,126
56,124
54,123
52,122
50,121
52,120
54,121
55,123
57,124
59,125
61,126
60,128
62,129
64,130
66,131
68,132
70,133
72,134
71,132
69,131
67,130
65,129
63,128
61,127
59,126
58,124
56,123
55,121
53,120
51,119
49,118
48,116
47,118
45,117
43,116
41,115
39,114
41,113
43,114
44,116
46,115
44,114
42,113
40,112
38,111
36,110
34,109
32,108
30,107
28,106
26,105
24,104
22,103
20,102
18,101
16,100
14,99
12,98
10,97
8,96
6,95
8,94
6,93
4,92
3,90
2,88
3,86
4,84
2,85
0,86
1,88
2,90
3,92
5,93
7,94
9,95
11,96
13,97
15,98
17,99
19,100
21,101
23,102
25,103
27,104
29,105
31,106
33,107
35,108
37,109
36,111
38,112
40,113
42,114
44,115
46,116
48,117
49,119
51,120
53,121
55,122
57,123
58,125
60,126
61,128
63,129
65,130
67,131
69,132
71,133
73,134
74,132
72,131
70,130
68,129
66,128
64,127
62,126
60,125
59,123
57,122
56,120
54,119
52,118
50,117
49,115
47,114
45,115
44,113
42,112
40,111
38,110
36,109
34,108
33,106
31,105
29,104
30,106
28,105
26,104
24,103
22,102
20,101
18,100
16,99
14,98
12,97
11,95
9,94
7,93
5,92
3,91
2,89
4,90
6,91
8,92
10,93
12,94
13,96
15,97
17,98
19,99
21,100
23,101
25,102
27,103
26,101
24,102
22,101
20,100
18,99
16,98
14,97
12,96
14,95
16,96
18,97
20,98
22,99
24,100
23,98
22,100
20,99
18,98
16,97
14,96
12,95
10,94
8,93
6,92
4,91
3,89
2,87
4,88
5,90
7,91
9,92
11,93
13,94
15,95
17,96
19,97
21,98
23,99
24,101
26,102
28,103
30,104
32,105
34,106
36,107
38,108
37,110
39,111
41,112
43,113
45,114
47,115
49,116
50,118
52,119
54,120
56,121
58,122
59,124
61,125
62,127
64,128
66,129
68,130
70,131
72,132
74,133
76,134
75,132
73,131
71,130
69,129
67,128
65,127
63,126
62,124
60,123
59,121
58,123
56,122
57,120
55,119
53,118
51,117
50,115
49,117
51,118
53,119
55,120
57,121
59,122
60,124
61,122
60,120
58,121
60,122
61,124
63,125
62,123
61,121
59,120
57,119
55,118
53,117
51,116
50,114
48,115
46,114
48,113
46,112
44,111
45,113
43,112
41,111
39,110
41,109
42,111
40,110
38,109
36,108
34,107
32,106
30,105
28,104
26,103
28,102
30,103
32,104
34,105
35,107
37,108
39,109
41,110
43,111
45,112
47,113
49,114
50,116
52,117
54,118
56,119
58,120
60,121
61,123
62,125
63,127
65,128
67,129
69,130
71,131
73,132
75,133
77,134
78,132
76,131
74,130
72,129
70,128
68,127
66,126
64,125
63,123
62,121
61,119
59,118
57,117
58,119
56,118
54,117
52,116
51,114
49,113
47,112
48,114
46,113
44,112
43,110
45,111
44,109
42,110
40,109
42,108
40,107
38,106
39,108
37,107
35,106
33,105
31,104
29,103
27,102
25,101
23,100
21,99
19,98
17,97
15,96
13,95
11,94
9,93
7,92
5,91
4,89
3,87
5,88
6,90
8,91
10,92
12,93
14,94
16,95
18,96
20,97
22,98
24,99
26,100
28,101
30,102
32,103
34,104
36,105
35,103
33,104
31,103
29,102
27,101
25,100
24,98
22,97
20,96
18,95
16,94
14,93
12,92
10,91
8,90
6,89
5,87
3,88
5,89
7,90
9,91
11,92
13,93
15,94
17,95
19,96
21,97
20,95
18,94
